1.00E+00	9.09E+00	800	0.4	0.85	0.15	2.69E-01
1	8.00E+01	800	0.000579297246	0.75	0.25	6.33E-01
1	8.00E+01	800	0.02619183286	0.75	0.25	6.01E-01
1	8.00E+01	800	0.05820987654	0.75	0.25	5.65E-01
1	8.00E+01	800	0.1004605888	0.75	0.25	5.03E-01
1	8.00E+01	800	0.1401614435	0.75	0.25	4.56E-01
1	8.00E+01	800	0.1875498575	0.75	0.25	4.04E-01
1	8.00E+01	800	0.2208547009	0.75	0.25	3.73E-01
1	8.00E+01	800	0.2720940171	0.75	0.25	3.27E-01
1	8.00E+01	800	0.3130816714	0.75	0.25	2.85E-01
1	8.00E+01	800	0.3668850902	0.75	0.25	2.39E-01
1	8.00E+01	800	0.4001899335	0.75	0.25	2.07E-01
1	8.00E+01	800	0.4386324786	0.75	0.25	1.87E-01
1	8.00E+01	800	0.4886134853	0.75	0.25	1.66E-01
1	8.00E+01	800	0.5475593542	0.75	0.25	1.35E-01
1	8.00E+01	800	0.5975356125	0.75	0.25	1.09E-01
1	4.00E+01	800	0.0006457739791	0.75	0.25	7.05E-01
1	4.00E+01	800	0.03136752137	0.75	0.25	6.53E-01
1	4.00E+01	800	0.06207977208	0.75	0.25	5.91E-01
1	4.00E+01	800	0.09921177588	0.75	0.25	5.39E-01
1	4.00E+01	800	0.1440503324	0.75	0.25	5.03E-01
1	4.00E+01	800	0.177374169	0.75	0.25	4.93E-01
1	4.00E+01	800	0.1991595442	0.75	0.25	4.82E-01
1	4.00E+01	800	0.235014245	0.75	0.25	4.36E-01
1	4.00E+01	800	0.2631908832	0.75	0.25	4.04E-01
1	4.00E+01	800	0.2900807217	0.75	0.25	3.68E-01
1	4.00E+01	800	0.3233760684	0.75	0.25	3.27E-01
1	4.00E+01	800	0.3669135802	0.75	0.25	2.70E-01
1	4.00E+01	800	0.3989363723	0.75	0.25	2.39E-01
1	4.00E+01	800	0.4399335233	0.75	0.25	2.07E-01
1	4.00E+01	800	0.4822174739	0.75	0.25	1.81E-01
1	4.00E+01	800	0.5321984805	0.75	0.25	1.61E-01
1	4.00E+01	800	0.5975498575	0.75	0.25	1.24E-01
1	4.00E+01	800	0.5975498575	0.75	0.25	1.24E-01
1	9.00E+00	800	0.001201329535	0.75	0.25	1.31E+00
1	9.00E+00	800	0.03573124406	0.75	0.25	1.22E+00
1	9.00E+00	800	0.07537511871	0.75	0.25	1.11E+00
1	9.00E+00	800	0.1009496676	0.75	0.25	1.04E+00
1	9.00E+00	800	0.1329344729	0.75	0.25	9.64E-01
1	9.00E+00	800	0.1572364672	0.75	0.25	9.02E-01
1	9.00E+00	800	0.1802564103	0.75	0.25	8.40E-01
1	9.00E+00	800	0.2007264957	0.75	0.25	7.93E-01
1	9.00E+00	800	0.2314339981	0.75	0.25	7.26E-01
1	9.00E+00	800	0.2595821462	0.75	0.25	6.64E-01
1	9.00E+00	800	0.290294397	0.75	0.25	6.01E-01
1	9.00E+00	800	0.3325213675	0.75	0.25	5.13E-01
1	9.00E+00	800	0.3568376068	0.75	0.25	4.67E-01
1	9.00E+00	800	0.3901044634	0.75	0.25	0.3940740741
1	9.00E+00	800	0.3990598291	0.75	0.25	0.3733333333
1	9.00E+00	800	0.4272364672	0.75	0.25	0.3422222222
1	9.00E+00	800	0.4823076923	0.75	0.25	0.28
1	9.00E+00	800	0.5130389364	0.75	0.25	0.2385185185
1	9.00E+00	800	0.5553038936	0.75	0.25	0.1918518519
1	9.00E+00	800	0.5988509022	0.75	0.25	0.1451851852
1	9.00E+00	800	0.5988509022	0.75	0.25	0.1451851852
5.00E-01	2	400	0.00E+00	1	0	7.63E-02
5.99E-01	2	400	0.00E+00	1	0	9.87E-02
6.99E-01	2	400	0.00E+00	1	0	1.30E-01
8.00E-01	2	400	0.00E+00	1	0	1.66E-01
9.01E-01	2	400	0.00E+00	1	0	1.95E-01
1.00E+00	2	400	0.00E+00	1	0	2.11E-01
1.10E+00	2	400	0.00E+00	1	0	2.13E-01
1.20E+00	2	400	0.00E+00	1	0	1.93E-01
1.30E+00	2	400	0.00E+00	1	0	1.66E-01
5.00E-01	2	400	0.00E+00	0.85	0.15	1.10E-01
5.99E-01	2	400	0.00E+00	0.85	0.15	1.88E-01
7.00E-01	2	400	0.00E+00	0.85	0.15	3.03E-01
8.00E-01	2	400	0.00E+00	0.85	0.15	4.17E-01
9.03E-01	2	400	0.00E+00	0.85	0.15	5.05E-01
9.98E-01	2	400	0.00E+00	0.85	0.15	5.56E-01
1.10E+00	2	400	0.00E+00	0.85	0.15	5.54E-01
1.20E+00	2	400	0.00E+00	0.85	0.15	4.98E-01
1.30E+00	2	400	0.00E+00	0.85	0.15	4.13E-01
5.00E-01	2	400	0.00E+00	0.75	0.25	1.39E-01
5.99E-01	2	400	0.00E+00	0.75	0.25	2.40E-01
7.00E-01	2	400	0.00E+00	0.75	0.25	3.59E-01
8.00E-01	2	400	0.00E+00	0.75	0.25	4.69E-01
9.01E-01	2	400	0.00E+00	0.75	0.25	5.65E-01
1.00E+00	2	400	0.00E+00	0.75	0.25	6.21E-01
1.10E+00	2	400	0.00E+00	0.75	0.25	6.26E-01
1.20E+00	2	400	0.00E+00	0.75	0.25	5.86E-01
1.30E+00	2	400	0.00E+00	0.75	0.25	5.03E-01
1	80	800	0	1	0	1.239669421
1	80	800	0.01684665227	1	0	1.188016529
1	80	800	0.03758099352	1	0	1.136363636
1	80	800	0.05831533477	1	0	1.084710744
1	80	800	0.08034557235	1	0	1.022727273
1	80	800	0.09848812095	1	0	0.9814049587
1	80	800	0.1282937365	1	0	0.8987603306
1	80	800	0.1282937365	1	0	0.8987603306
1	80	800	0.1555075594	1	0	0.847107438
1	80	800	0.1982721382	1	0	0.7334710744
1	80	800	0.2319654428	1	0	0.6714876033
1	80	800	0.264362851	1	0	0.5991735537
1	80	800	0.2993520518	1	0	0.5371900826
1	80	800	0.335637149	1	0	0.4545454545
1	80	800	0.3667386609	1	0	0.402892562
1	80	800	0.3991360691	1	0	0.3409090909
1	80	800	0.4367170626	1	0	0.2995867769
1	80	800	0.4755939525	1	0	0.2376033058
1	80	800	0.5118790497	1	0	0.1962809917
1	80	800	0.5533477322	1	0	0.1446280992
1	80	800	0.5805615551	1	0	0.1136363636
1	80	800	0.5987041037	1	0	0.09297520661
1	40	800	0	1	0	1.66322314
1	40	800	0.03369330454	1	0	1.580578512
1	40	800	0.06738660907	1	0	1.477272727
1	40	800	0.09978401728	1	0	1.373966942
1	40	800	0.1308855292	1	0	1.291322314
1	40	800	0.1671706263	1	0	1.188016529
1	40	800	0.2008639309	1	0	1.084710744
1	40	800	0.2410367171	1	0	0.9710743802
1	40	800	0.2760259179	1	0	0.8780991736
1	40	800	0.3149028078	1	0	0.7747933884
1	40	800	0.3524838013	1	0	0.6818181818
1	40	800	0.3861771058	1	0	0.5888429752
1	40	800	0.3861771058	1	0	0.5888429752
1	40	800	0.4004319654	1	0	0.5578512397
1	40	800	0.4354211663	1	0	0.4855371901
1	40	800	0.4717062635	1	0	0.4132231405
1	40	800	0.5066954644	1	0	0.3409090909
1	40	800	0.5429805616	1	0	0.2685950413
1	40	800	0.5714902808	1	0	0.2066115702
1	40	800	0.5974082073	1	0	0.1446280992
1	20	800	0.001295896328	1	0	1.993801653
1	20	800	0.01943844492	1	0	1.931818182
1	20	800	0.04924406048	1	0	1.828512397
1	20	800	0.08164146868	1	0	1.73553719
1	20	800	0.1010799136	1	0	1.683884298
1	20	800	0.1295896328	1	0	1.580578512
1	20	800	0.1632829374	1	0	1.477272727
1	20	800	0.2008639309	1	0	1.363636364
1	20	800	0.2319654428	1	0	1.25
1	20	800	0.2617710583	1	0	1.146694215
1	20	800	0.2967602592	1	0	1.04338843
1	20	800	0.3304535637	1	0	0.9400826446
1	20	800	0.3641468683	1	0	0.8367768595
1	20	800	0.4004319654	1	0	0.7231404959
1	20	800	0.4328293737	1	0	0.6404958678
1	20	800	0.4652267819	1	0	0.5578512397
1	20	800	0.4989200864	1	0	0.4855371901
1	20	800	0.5339092873	1	0	0.3925619835
1	20	800	0.5637149028	1	0	0.3202479339
1	20	800	0.5818574514	1	0	0.2685950413
1	20	800	0.5987041037	1	0	0.2376033058
1	80	800	0.0003197088609	0.85	0.15	0.5450746979
1	80	800	0.01856352088	0.85	0.15	0.5223855723
1	80	800	0.0401268632	0.85	0.15	0.4997440629
1	80	800	0.06334997067	0.85	0.15	0.4771263615
1	80	800	0.08076390011	0.85	0.15	0.4544253318
1	80	800	0.1006708784	0.85	0.15	0.437497768
1	80	800	0.1222342208	0.85	0.15	0.4148562586
1	80	800	0.1479503771	0.85	0.15	0.3980120231
1	80	800	0.1695137194	0.85	0.15	0.3753705137
1	80	800	0.2002023689	0.85	0.15	0.3471221951
1	80	800	0.2250920438	0.85	0.15	0.3360038093
1	80	800	0.2524645642	0.85	0.15	0.3134456282
1	80	800	0.2823301334	0.85	0.15	0.296660913
1	80	800	0.3130221841	0.85	0.15	0.2741503482
1	80	800	0.3395648218	0.85	0.15	0.2515802631
1	80	800	0.3702602736	0.85	0.15	0.2348074519
1	80	800	0.4001190405	0.85	0.15	0.2065472293
1	40	800	0.001251626179	0.85	0.15	0.7172192131
1	40	800	0.02031171614	0.85	0.15	0.6715909767
1	40	800	0.04766382953	0.85	0.15	0.6146062734
1	40	800	0.07004004864	0.85	0.15	0.5632878995
1	40	800	0.09075650259	0.85	0.15	0.5119457175
1	40	800	0.09987500744	0.85	0.15	0.494863401
1	40	800	0.1297439778	0.85	0.15	0.4838164395
1	40	800	0.155456733	0.85	0.15	0.4612344503
1	40	800	0.1803498091	0.85	0.15	0.4558538182
1	40	800	0.1985970223	0.85	0.15	0.4389024463
1	40	800	0.2309454369	0.85	0.15	0.4106779358
1	40	800	0.2666099807	0.85	0.15	0.3767632879
1	40	800	0.2972986302	0.85	0.15	0.3485149693
1	40	800	0.3263241134	0.85	0.15	0.314505089
1	40	800	0.3536932325	0.85	0.15	0.2862091542
1	40	800	0.3794025866	0.85	0.15	0.2578894113
1	40	800	0.3993129661	0.85	0.15	0.2466996012
1	9.09	800	0.0007040397255	0.85	0.15	1.193440867
1	9.09	800	0.02389993793	0.85	0.15	1.124921136
1	9.09	800	0.05455457583	0.85	0.15	1.03929528
1	9.09	800	0.08272636833	0.85	0.15	0.9651092197
1	9.09	800	0.1009531746	0.85	0.15	0.9137313255
1	9.09	800	0.1299582508	0.85	0.15	0.8452949229
1	9.09	800	0.1622726538	0.85	0.15	0.7596928754
1	9.09	800	0.1863052369	0.85	0.15	0.7026605559
1	9.09	800	0.201215914	0.85	0.15	0.6569727992
1	9.09	800	0.2161401957	0.85	0.15	0.6342360574
1	9.09	800	0.2310644775	0.85	0.15	0.6114993155
1	9.09	800	0.2517843326	0.85	0.15	0.5658948872
1	9.09	800	0.274167354	0.85	0.15	0.5260520207
1	9.09	800	0.2948872091	0.85	0.15	0.4804475924
1	9.09	800	0.3239024888	0.85	0.15	0.4292244509
1	9.09	800	0.3239024888	0.85	0.15	0.4292244509
1	9.09	800	0.3537408488	0.85	0.15	0.3665377061
1	9.09	800	0.3744709073	0.85	0.15	0.3381465389
1	9.09	800	0.3852389739	0.85	0.15	0.3038747694
1	9.09	800	0.4001666567	0.85	0.15	0.2868757812
1	0.9671179884	800	0.2	1	0	1.501425047
1	1.499032882	800	0.2	1	0	1.439399635
1	2.030947776	800	0.2	1	0	1.368540301
1	2.707930368	800	0.2	1	0	1.27112794
1	3.433268859	800	0.2	1	0	1.173698492
1	5.02901354	800	0.2	1	0	0.9699544122
1	5.02901354	800	0.2	1	0	0.9699544122
1	6.141199226	800	0.2	1	0	0.8900561133
1	7.205029014	800	0.2	1	0	0.8190088237
1	8.075435203	800	0.2	1	0	0.7656977261
1	8.994197292	800	0.2	1	0	0.6947016971
1	10.00967118	800	0.2	1	0	0.6236714943
1	10.73500967	800	0.2	1	0	0.6057473464
1	11.36363636	800	0.2	1	0	0.5878573723
1	11.99226306	800	0.2	1	0	0.561133476
1	12.95938104	800	0.2	1	0	0.5342899714
1	13.87814313	800	0.2	1	0	0.5427992427
1	14.99032882	800	0.2	1	0	0.5247383997
1	16.05415861	800	0.2	1	0	0.4978607213
1	17.0696325	800	0.2	1	0	0.4886679744
1	17.89168279	800	0.2	1	0	0.4883774972
1	19.05222437	800	0.2	1	0	0.4879674119
1	20.01934236	800	0.2	1	0	0.4876256741
1	1.015473888	800	0.1	1	0	1.845930928
1	1.934235977	800	0.1	1	0	1.713097443
1	2.901353965	800	0.1	1	0	1.571412949
1	3.868471954	800	0.1	1	0	1.412060611
1	5.02901354	800	0.1	1	0	1.261473847
1	6.141199226	800	0.1	1	0	1.155073781
1	7.108317215	800	0.1	1	0	1.075226743
1	8.172147002	800	0.1	1	0	0.9953455311
1	9.18762089	800	0.1	1	0	0.915481406
1	10.00967118	800	0.1	1	0	0.8356856286
1	11.02514507	800	0.1	1	0	0.8088250371
1	12.04061896	800	0.1	1	0	0.7642966011
1	12.95938104	800	0.1	1	0	0.7286362611
1	14.02321083	800	0.1	1	0	0.7194264273
1	14.89361702	800	0.1	1	0	0.710284941
1	16.05415861	800	0.1	1	0	0.6833730888
1	17.11798839	800	0.1	1	0	0.6829971772
1	17.98839458	800	0.1	1	0	0.6826896132
1	19.05222437	800	0.1	1	0	0.6823137016
1	19.97098646	800	0.1	1	0	0.6819890507
1	1.015473888	800	0	1	0	2.172786052
1	1.837524178	800	0	1	0	2.031152818
1	2.659574468	800	0	1	0	1.90718743
1	3.33655706	800	0	1	0	1.800941146
1	4.061895551	800	0	1	0	1.668176009
1	4.98065764	800	0	1	0	1.544176446
1	5.947775629	800	0	1	0	1.455495486
1	7.156673114	800	0	1	0	1.357895169
1	8.268858801	800	0	1	0	1.242661181
1	9.18762089	800	0	1	0	1.162831229
1	10.00967118	800	0	1	0	1.100703296
1	10.97678917	800	0	1	0	1.038524103
